date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:39:26	9217/9217	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:09%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=33&id=117	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index32b6.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=33)
20:39:26	9197/9197	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:09%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=38&id=52	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/indexf72c.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=38)
20:39:27	9354/9354	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:10%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=38&id=53	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/indexe685.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=38)
20:39:27	9269/9269	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:10%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=38&id=54	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index3bdd.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=38)
20:39:27	9261/9261	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:10%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=57	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/indexe54a.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:28	9243/9243	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:11%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=58	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index2e2d.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:28	9186/9186	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:11%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=59	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index7444.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:28	9230/9230	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:11%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=60	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index4c7a.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:29	9210/9210	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:12%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=61	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index2095.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:29	9204/9204	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:12%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=62	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index543d.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:30	9116/9116	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:12%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=39&id=63	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index8e94.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=39)
20:39:30	9323/9323	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:13%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=31&id=130	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/indexb77e.html	(from http://jxcg.cdu.edu.cn/index.php?a=shows&catid=31&id=131)
20:39:30	9275/9275	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:14%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=31&id=129	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/indexd145.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=31&page=2)
20:39:30	9263/9263	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:14%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=31&id=128	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index897e.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=31&page=2)
20:39:31	9222/9222	---MC-	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2012:42:14%20GMT	http://jxcg.cdu.edu.cn/index.php?a=shows&catid=31&id=127	G:/fuzhi/%e6%88%90%e6%9e%9c%e7%bd%91%e7%ab%99/jxcg.cdu.edu.cn/index3e33.html	(from http://jxcg.cdu.edu.cn/index.php?a=lists&catid=31&page=2)
